tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,Cast_and_Crew
tt0831279,The Casino Job,The Casino Job,0,2009,81,"Crime,Drama",3.5,1142,"Amylia Joiner (actress), Dean Mauro (actor), Ilsa Martinez (actress), Jay Anthony Franke (actor), Irina Voronina (actress), Curtis Joe Walker (actor), Deanna Minerva (actress), Julia Beatty (actress), Mikos (actor), Warren E. Thomas (actor), Christopher Robin Hood (director), Christopher Robin Hood (writer), Nick Murphy (writer), Julie Goldman (producer), Christopher Robin Hood (producer), George Dare (composer), Jeffrey Mahon (cinematographer), Christopher Robin Hood (editor), Kerry M. Shahan (production_designer)"
tt0483539,The Eleventh Aggression,The Eleventh Aggression,0,2009,90,"Drama,Horror,Mystery",4.8,57,"Lanny Rethaber (actor), Patrick Adam (actor), Steve Furedy (actor), Amy Searcy (actress), Patti Tindall (actress), Rick Hammontree (actor), Pete Kelly (actor), Jose Rosete (actor), Eleni C. Krimitsos (actress), D. Dakota Denetsosie (actor), Charles Peterson (director), Elias Castillo (writer), Charles Peterson (writer), Jose Rosete (writer), Leah Martin (producer), Charles Peterson (producer), Lanny Rethaber (producer), Igor Dymkov (composer), W.C. Peters (cinematographer), Charles Peterson (editor), Sheryl Flournoy (casting_director)"
tt0928375,Legend of the Bog,Legend of the Bog,0,2009,90,"Horror,Thriller",3.1,1204,"Vinnie Jones (actor), Jason Barry (actor), Nora-Jane Noone (actress), Adam Fogerty (actor), Amy Huberman (actress), Shelly Goldstein (actress), Gavin Kelty (actor), Olga Wehrly (actress), Michael Collins (actor), Paul Valentine (actor), Brendan Foley (director), Brendan Foley (writer), John Sheridan (writer), Joe Condren (writer), Peter Burrell (producer), Joe Condren (producer), Brendan Foley (producer), Paul Valentine (producer), Graham Slack (composer), Stephen Murphy (cinematographer), Andrew Cohen (editor)"
tt0965375,Breaking Point,Breaking Point,0,2009,93,"Action,Crime,Drama",4.8,790,"Tom Berenger (actor), Busta Rhymes (actor), Armand Assante (actor), Musetta Vander (actress), Frankie Faison (actor), Sticky Fingaz (actor), Curtiss Cook (actor), Devin Ratray (actor), Quisha Saunders (actress), Robert LuPone (actor), Jeff Celentano (director), Vincent Campanella (writer), Vincent Campanella (producer), Robert Capelli Jr. (producer), Jay Webb (producer), Pinar Toprak (composer), Emmanuel Vouniozos (cinematographer), Douglas Crise (editor), Ryan Folsey (editor), Judy Henderson (casting_director), Gwendolyn Witkin (production_designer)"
tt0826751,Steppin: The Movie,Steppin: The Movie,0,2009,138,"Comedy,Music",3.3,408,"Wesley Jonathan (actor), Chrystee Pharris (actress), Monica Allgeier (actress), Anthony Anderson (actor), James Avery (actor), Chico Benymon (actor), Skip Cheatham (actor), Sticky Fingaz (actor), Lil' Fizz (actor), Dick Gregory (actor), Michael Taliferro (director), Bryan Anthony Pierre (writer), Sean Alexander Jefferson (writer), Michael Taliferro (producer), Keith L. Smith (cinematographer), Beverly Judge (editor), Craig McMahon (editor), C. Bruno Olivieri (editor), Peter Wise (casting_director), Travis Eli Whited (production_designer)"
tt0473364,The Heavy,The Heavy,0,2009,102,Thriller,4.9,2215,"Gary Stretch (actor), Vinnie Jones (actor), Stephen Rea (actor), Shannyn Sossamon (actress), Christopher Lee (actor), Lee Ryan (actor), Adrian Paul (actor), Jean Marsh (actress), Sadie Frost (actress), Geoff Bell (actor), Marcus Warren (director), Marcus Warren (writer), John Cairns (producer), Paul Oakenfold (composer), Robert Morris (cinematographer), David Head (editor), Zora DeHorter (casting_director), Marcus Wookey (production_designer)"
tt0891592,Street Fighter: The Legend of Chun-Li,Street Fighter: The Legend of Chun-Li,0,2009,96,"Action,Crime,Fantasy",3.7,26194,"Kristin Kreuk (actress), Neal McDonough (actor), Neal McDonough (actor), Michael Clarke Duncan (actor), Michael Clarke Duncan (actor), Chris Klein (actor), Robin Shou (actor), Moon Bloodgood (actress), Josie Ho (actress), Taboo (actor), Taboo (actor), Pei-Pei Cheng (actress), Edmund Chen (actor), Andrzej Bartkowiak (director), Justin Marks (writer), Takashi Nishiyama (writer), Hiroshi Matsumoto (writer), Akira Nishitani (writer), Patrick Aiello (producer), Ashok Amritraj (producer), Stephen Endelman (composer), Geoff Boyle (cinematographer), Derek Brechin (editor), Niven Howie (editor), Nutjaporn 'Bow' Swasdiprom (casting_director), Michael Z. Hanan (production_designer)"
tt0438894,Kisse Pyaar Karoon?,Kisse Pyaar Karoon?,0,2009,123,"Action,Comedy,Crime",3.4,192,"Arshad Warsi (actor), Aashish Chaudhary (actor), Yash Tonk (actor), Udita Goswami (actress), Aarti Chhabria (actress), Shweta Menon (actress), Shweta Menon (actress), Ashish Vidyarthi (actor), Shakti Kapoor (actor), Vindu Dara Singh (actor), Adi Irani (actor), Ajay Chandhok (director), Shabbir Ahmed (writer), Yunus Sajawal (writer), Bala Kumar (producer), Satish Panchariya (producer), K. Sera Sera (producer), Daboo Malik (composer), Najeeb Khan (cinematographer), Nitin Rokade (editor)"
tt0804536,Strangers Online,Strangers Online,0,2009,107,"Drama,Thriller",4,45,"Noel Palomaria (actor), Tara Killian (actress), Eva Frajko (actress), Michael Waite (actor), P.W. Aubrey (actor), Cheryl Dent (actress), Maria Spassoff (actress), Craig Chapman (actor), Kelsey Wedeen (actress), Harlene Marshall (actress), John Huckert (director), Dan Acre (writer), John Huckert (writer), John Matkowsky (writer), John Huckert (producer), John Matkowsky (producer), Noel Palomaria (producer), John Huckert (composer), Phil Settle (composer), John Matkowsky (cinematographer), John Huckert (editor)"
tt0932672,Second Coming,Second Coming,0,2009,89,"Action,Drama,Horror",3.5,684,"Juliet Reeves London (actress), Juliet Reeves London (actress), Greg Thompson (actor), Annie Maleski (actress), Marnee McClellan (actress), Melissa Gruver (actress), Randy Molnar (actor), Haley Sehgal (actress), Alyssa Marie Kelly (actress), Doc E. Kirby Jr. (actor), Dawn Youngblut (actress), Jose Zambrano Cassella (director), Jose Zambrano Cassella (writer), Ralph Harden (writer), Melissa Gruver (producer), Ralph Harden (producer), Angelo Milli (composer), Jose Zambrano Cassella (cinematographer), Michael Matzdorff (editor), Allan Yacaman (production_designer)"
tt0972816,Have You Heard from Johannesburg: The Bottom Line,Have You Heard from Johannesburg: The Bottom Line,0,2010,86,Documentary,8.1,14,"Shadi Chauke (actress), Tony Bloom (self), Sampie Terreblanche (self), Cheryl Carolus (self), Oliver Tambo (archive_footage), Christopher Nteta (self), Desmond Tutu (archive_footage), Caroline Hunter (self), Ken Williams (archive_footage), Peter C. Wensberg (self), Connie Field (director), Connie Field (producer), Todd Boekelheide (composer), Tom Hurwitz (cinematographer), Gregory Scharpen (editor)"
tt0435761,Toy Story 3,Toy Story 3,0,2010,103,"Adventure,Animation,Comedy",8.3,965605,"Tom Hanks (actor), Tim Allen (actor), Joan Cusack (actress), Ned Beatty (actor), Don Rickles (actor), Michael Keaton (actor), Wallace Shawn (actor), John Ratzenberger (actor), Estelle Harris (actress), John Morris (actor), Lee Unkrich (director), Michael Arndt (writer), John Lasseter (writer), Andrew Stanton (writer), Lee Unkrich (writer), Darla K. Anderson (producer), Randy Newman (composer), Ken Schretzmann (editor), Natalie Lyon (casting_director), Kevin Reher (casting_director), Bob Pauley (production_designer)"
tt0964544,Pushin' Up Daisies,Pushin' Up Daisies,0,2010,87,Comedy,8.1,26,"Cara Mantella (actress), Simon Sorrells (actor), Susanna McMillan (actress), Mitch Maxey (actor), William j Barry (actor), John Roach (actor), Kelly McGlaun-Fields (actress), Michael Stille (actor), Billy Holmes (actor), Thomas Hughes (actor), Patrick Franklin (director), Patrick Franklin (writer), Robert J. Wagstaff (writer), Patrick Franklin (producer), Tom Pritchard (cinematographer), Caroline Rault (casting_director), Andy Rusk (production_designer)"
tt0230212,The Final Journey,The Final Journey,0,2010,120,Drama,8.9,13,"R.J. Adams (actor), Rob Adams (actor), R.J. Adams (director), Diane C. Adams (writer), R.J. Adams (writer), Paul Kirby (writer), Diane C. Adams (producer), Diane C. Adams (casting_director)"
tt1008015,Opal,Opal,0,2010,85,Drama,8,21,"Nayeli Adorador-Knudsen (actress), George Maguire (actor), Gabriel Marin (actor), Carrie Paff (actress), Jonathan Leveck (actor), Kevin Rolston (actor), Paul Whitworth (actor), Ben Beecroft (actor), Alyssa Camargo (actress), David Cramer (actor), Dina Ciraulo (director), Dina Ciraulo (writer), Rachel Benson (producer), Jason Cohen (producer), Terri Winston (composer), Svetlana Cvetko (cinematographer), Greg Sirota (editor), Jessica Heidt (casting_director), Maureen Phalon (casting_director)"
tt0875702,Bury the Hatchet,Bury the Hatchet,0,2010,120,Documentary,8.7,26,"Aaron Walker (director), Aaron Walker (writer), Aaron Walker (producer), George Winston (composer), Aaron Walker (cinematographer), Amy Sanderson (editor), Aaron Walker (editor)"
tt0947798,Black Swan,Black Swan,0,2010,108,"Drama,Thriller",8,886054,"Natalie Portman (actress), Natalie Portman (actress), Mila Kunis (actress), Mila Kunis (actress), Vincent Cassel (actor), Vincent Cassel (actor), Winona Ryder (actress), Winona Ryder (actress), Barbara Hershey (actress), Barbara Hershey (actress), Benjamin Millepied (actor), Benjamin Millepied (actor), Ksenia Solo (actress), Ksenia Solo (actress), Kristina Anapau (actress), Kristina Anapau (actress), Janet Montgomery (actress), Janet Montgomery (actress), Sebastian Stan (actor), Sebastian Stan (actor), Darren Aronofsky (director), Mark Heyman (writer), Andres Heinz (writer), John J. McLaughlin (writer), Scott Franklin (producer), Mike Medavoy (producer), Arnold Messer (producer), Brian Oliver (producer), Clint Mansell (composer), Matthew Libatique (cinematographer), Andrew Weisblum (editor), Mary Vernieu (casting_director), Thérèse DePrez (production_designer)"
tt0892769,How to Train Your Dragon,How to Train Your Dragon,0,2010,98,"Action,Adventure,Animation",8.1,889010,"Jay Baruchel (actor), Gerard Butler (actor), Christopher Mintz-Plasse (actor), Craig Ferguson (actor), America Ferrera (actress), Jonah Hill (actor), T.J. Miller (actor), Kristen Wiig (actress), Robin Atkin Downes (actor), Philip McGrade (actor), Dean DeBlois (director), Chris Sanders (director), William Davies (writer), Dean DeBlois (writer), Chris Sanders (writer), Cressida Cowell (writer), Bonnie Arnold (producer), John Powell (composer), Gil Zimmerman (cinematographer), Maryann Brandon (editor), Darren T. Holmes (editor), Leslee Feldman (casting_director), Kathy Altieri (production_designer)"
tt0972815,Have You Heard from Johannesburg: Fair Play,Have You Heard from Johannesburg: Fair Play,0,2010,96,Documentary,8.9,16,"Shadi Chauke (actress), Sam Ramsamy (self), B.J. Vorster (archive_footage), Dennis Brutus (self), Jake Tuli (archive_footage), Abdul Minty (self), Avery Brundage (archive_footage), Salim Ahmed Salim (self), Frank Braun (archive_footage), Kenneth Kaunda (self), Connie Field (director), Connie Field (producer), Todd Boekelheide (composer), Tom Hurwitz (cinematographer), Tony Lazzerini (editor), Gregory Scharpen (editor), Gary Weimberg (editor)"
tt0454155,El hada buena - Una f√°bula peronista,El hada buena - Una f√°bula peronista,0,2010,85,"Comedy,Drama,Sci-Fi",6.5,27,"Alejandro Parrilla (actor), Rodrigo Lico Lorente (actor), Orlando Mastropaolo (actor), Rocío Rodríguez Presedo (actress), Lidia Epstejn (actress), Walter Cornás (actor), Hernán Lociser (actor), Paula Staffolani (actress), Ezequiel Comerón (actor), Angie Hoyos (actress), Laura Casabe (director), Laura Casabe (writer), Tomas Wortley (writer), Miguel Rivadeneira (cinematographer), Matías Lojo (editor), Esteban Rojas (editor)"
tt0798817,13,13,0,2010,91,"Crime,Drama,Thriller",6,45769,"Sam Riley (actor), Alice Barrett-Mitchell (actress), Gaby Hoffmann (actress), Jason Statham (actor), Stephen Beach (actor), Mickey Rourke (actor), Emmanuelle Chriqui (actress), Michael Berry Jr. (actor), Mike D'Onofrio (actor), Starla Benford (actress), Géla Babluani (director), Géla Babluani (writer), Greg Pruss (writer), Jeanette B. Milio (producer), Valerio Morabito (producer), Simon O'Leary (producer), Rick Schwartz (producer), Alexander Bubenheim (composer), Michael McDonough (cinematographer), Géla Babluani (editor), David Gray (editor), Avy Kaufman (casting_director), Jane Musky (production_designer)"
tt0800092,Ironmen,Ironmen,0,2010,119,"Biography,Drama",6,13,"Michael Carradine (actor), Jena James (actress), David Morse (actor), Tony Devon (actor), Paul Dooley (actor), Seymore K. Casell (actor), John Polito (actor), Fred Thompson (actor), Ivan Schofield (actor), Sam Benedict (actor), Elias Goday (director), Elias Goday (writer), Sara Lim (writer), Henry Thomas (writer), Anthony Baker (producer), Shelley Bourne (producer), Jonathan Fogel (composer), Roberto Letizia (composer), Jorde Christianson (cinematographer), Mark Lee (editor), June Tucker (casting_director), Gary Dilks (production_designer), Alice Foster (production_designer)"
tt0942906,White Knuckles,White Knuckles,0,2010,88,"Drama,Thriller",6.5,89,"Martie Ashworth (actress), Larry Strauss (actor), Sue Rihr (actress), Kelly McCracken (actor), Marion Kerr (actress), Don Yanan (actor), Karen Teliha (actress), Clyde Tull (actor), Sanjay Madhav (actor), Landall Goolsby (actor), Kevin K. Shah (director), Kevin K. Shah (writer), Kevin K. Shah (producer), Zak Forsman (cinematographer), Kevin K. Shah (editor), Carrie Williams (casting_director)"
tt0326965,In My Sleep,In My Sleep,0,2010,98,"Drama,Mystery,Thriller",5.5,2198,"Philip Winchester (actor), Tim Draxl (actor), Lacey Chabert (actress), Abigail Spencer (actress), Kelly Overton (actress), Amy Aquino (actress), Tony Hale (actor), Kevin Kilner (actor), Aidan Mitchell (actor), Michael Badalucco (actor), Allen Wolf (director), Allen Wolf (writer), David Austin (producer), Allen Wolf (producer), Conrad Pope (composer), Michael Hardwick (cinematographer), Peter Devaney Flanagan (editor), Alyssa Weisberg (casting_director), Brian Ollman (production_designer)"
tt0774519,The Chosen Heaven,El cielo elegido,0,2010,123,"Drama,Thriller",6.2,34,"Juan Minujín (actor), Osmar Núñez (actor), Osvaldo Bonet (actor), Jimena Anganuzzi (actress), Javier Barceló (actor), Adrian Caiafa (actor), Teresa Cura (actress), Héctor Díaz (actor), Adrián Fondari (actor), Daniel Fueyo (actor), Víctor González (director), Huili Raffo (writer), Víctor González (writer), Víctor González (producer), Vanina Spataro (producer), Rodrigo Pulpeiro (cinematographer), Miguel Pérez (editor), Miguel Pérez (editor), Brothers Villegas (casting_director)"
tt0840361,The Town,The Town,0,2010,125,"Crime,Drama,Thriller",7.5,446240,"Ben Affleck (actor), Rebecca Hall (actress), Jon Hamm (actor), Jeremy Renner (actor), Blake Lively (actress), George Carroll (actor), Owen Burke (actor), Titus Welliver (actor), Pete Postlethwaite (actor), Chris Cooper (actor), Ben Affleck (director), Peter Craig (writer), Ben Affleck (writer), Aaron Stockard (writer), Chuck Hogan (writer), Basil Iwanyk (producer), Graham King (producer), David Buckley (composer), Harry Gregson-Williams (composer), Robert Elswit (cinematographer), Dylan Tichenor (editor), Lora Kennedy (casting_director), Sharon Seymour (production_designer)"
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,0,2010,113,"Adventure,Family,Fantasy",6.3,177013,"Ben Barnes (actor), Skandar Keynes (actor), Georgie Henley (actress), Will Poulter (actor), Gary Sweet (actor), Terry Norris (actor), Bruce Spence (actor), Bille Brown (actor), Laura Brent (actress), Colin Moody (actor), Michael Apted (director), Christopher Markus (writer), Stephen McFeely (writer), Michael Petroni (writer), C.S. Lewis (writer), Andrew Adamson (producer), Mark Johnson (producer), Philip Steuer (producer), David Arnold (composer), Dante Spinotti (cinematographer), Rick Shaine (editor), Nina Gold (casting_director), Christine King (casting_director), Barry Robison (production_designer)"
tt0482459,Bandage,Bandage,0,2010,119,"Drama,Music,Romance",6.6,481,"Jin Akanishi (actor), Kie Kitano (actress), Kengo Kôra (actor), Ayumi Ito (actress), Yuki Shibamoto (actress), Nobuaki Kaneko (actor), Hideyuki Kasahara (actor), Anne Watanabe (actress), Hatsunori Hasegawa (actor), Yoshiyuki Ishizuka (actor), Takeshi Kobayashi (director), Chika Kan (writer), Shunji Iwai (writer), Takuya Itô (producer), Shunji Iwai (producer), Takeshi Kobayashi (producer), Seiji Okuda (producer), Takeshi Kobayashi (composer), Masahide Sakuma (composer), Kôji Onomichi (cinematographer), Takeshi Kobayashi (editor), Yôhei Taneda (production_designer)"
tt0815236,She's Out of My League,She's Out of My League,0,2010,104,"Comedy,Romance",6.4,152772,"Jay Baruchel (actor), Alice Eve (actress), T.J. Miller (actor), Mike Vogel (actor), Nate Torrence (actor), Lindsay Sloane (actress), Kyle Bornheimer (actor), Jessica St. Clair (actress), Krysten Ritter (actress), Debra Jo Rupp (actress), Jim Field Smith (director), Sean Anders (writer), John Morris (writer), David B. Householter (producer), Jimmy Miller (producer), Michael Andrews (composer), Jim Denault (cinematographer), Dan Schalk (editor), Allison Jones (casting_director), Clayton Hartley (production_designer)"
tt0813992,American Flyer,American Flyer,0,2010,100,Adventure,6.4,109,"Douglas Spain (actor), Julian Scott Urena (actor), Demetrius Navarro (actor), Patricia Rae (actress), Isabel Cueva (actress), Emilio Rivera (actor), Danny Trejo (actor), Ray Aguayo (actor), Richard Azurdia (actor), Yeniffer Behrens (actress), Mark L. Christensen (director), Mark L. Christensen (writer), Mark L. Christensen (producer), Russell Gannon (producer), Danelle Hand (producer), Demetrius Navarro (producer), Mark Kilian (composer), Alice Brooks (cinematographer), Damien Smith (editor), Elizabeth Tait (casting_director), Jasmin Deva (production_designer)"
tt10081758,Romantic Warriors: A Progressive Music Saga,Romantic Warriors: A Progressive Music Saga,0,2010,95,"Documentary,Music",7.4,10,"Debi Byrd (self), Cheer-Accident (self), D.F.A. (self), Cabezas de Cera (self), Steve Feigenbaum (self), Gentle Giant (archive_footage), Deluge Grander (self), Gary Green (self), Karmakanic (self), Ray Loboda (self), Adele Schmidt (director), José Zegarra Holder (director), Adele Schmidt (writer), José Zegarra Holder (writer), Adele Schmidt (cinematographer), José Zegarra Holder (cinematographer), Adele Schmidt (editor)"
tt0427152,Dinner for Schmucks,Dinner for Schmucks,0,2010,114,Comedy,5.9,116104,"Steve Carell (actor), Paul Rudd (actor), Stephanie Szostak (actress), Zach Galifianakis (actor), Jemaine Clement (actor), Lucy Punch (actress), Bruce Greenwood (actor), David Walliams (actor), Ron Livingston (actor), Larry Wilmore (actor), Jay Roach (director), David Guion (writer), Michael Handelman (writer), Francis Veber (writer), Laurie MacDonald (producer), Walter F. Parkes (producer), Jay Roach (producer), Theodore Shapiro (composer), Jim Denault (cinematographer), Alan Baumgarten (editor), Jon Poll (editor), Jeanne McCarthy (casting_director), Michael Corenblith (production_designer)"
tt0944835,Salt,Salt,0,2010,100,"Action,Thriller",6.5,342327,"Angelina Jolie (actress), Liev Schreiber (actor), Chiwetel Ejiofor (actor), Daniel Olbrychski (actor), August Diehl (actor), Daniel Pearce (actor), Hunt Block (actor), Andre Braugher (actor), Olek Krupa (actor), Cassidy Hinkle (actress), Phillip Noyce (director), Kurt Wimmer (writer), Lorenzo di Bonaventura (producer), Sunil Perkash (producer), James Newton Howard (composer), Robert Elswit (cinematographer), Stuart Baird (editor), John Gilroy (editor), Avy Kaufman (casting_director), Scott Chambliss (production_designer)"
tt0985694,Machete,Machete,0,2010,105,"Action,Crime,Thriller",6.6,209442,"Danny Trejo (actor), Michelle Rodriguez (actress), Robert De Niro (actor), Jessica Alba (actress), Steven Seagal (actor), Jeff Fahey (actor), Cheech Marin (actor), Don Johnson (actor), Shea Whigham (actor), Lindsay Lohan (actress), Ethan Maniquis (director), Robert Rodriguez (director), Robert Rodriguez (writer), Álvaro Rodríguez (writer), Elizabeth Avellan (producer), Robert Rodriguez (producer), Rick Schwartz (producer), Chingon (composer), Jimmy Lindsey (cinematographer), Rebecca Rodriguez (editor), Robert Rodriguez (editor), J.C. Cantu (casting_director), Carla Hool (casting_director), Mary Vernieu (casting_director), Christopher Stull (production_designer)"
tt0429493,The A-Team,The A-Team,0,2010,117,"Action,Adventure,Crime",6.7,277027,"Liam Neeson (actor), Bradley Cooper (actor), Sharlto Copley (actor), Jessica Biel (actress), Quinton 'Rampage' Jackson (actor), Patrick Wilson (actor), Gerald McRaney (actor), Henry Czerny (actor), Yul Vazquez (actor), Brian Bloom (actor), Joe Carnahan (director), Joe Carnahan (writer), Brian Bloom (writer), Skip Woods (writer), Frank Lupo (writer), Stephen J. Cannell (producer), Jules Daly (producer), Tony Scott (producer), Spike Seldin (producer), Alan Silvestri (composer), Mauro Fiore (cinematographer), Roger Barton (editor), Jim May (editor), Deborah Aquila (casting_director), Heike Brandstatter (casting_director), Coreen Mayrs (casting_director), Tricia Wood (casting_director), Charles Wood (production_designer)"
tt0973809,Headhunter: The Assessment Weekend,Headhunter: The Assessment Weekend,0,2010,93,"Action,Horror,Mystery",3.4,269,"Keith Blaser (actor), Shannon Lower (actress), Mareike Fell (actress), Clayton Nemrow (actor), Jesse Inman (actor), Niels Kurvin (actor), Manuel Cortez (actor), Maverick Quek (actor), Alexander Laurisch (actor), Nilo Paredes (actor), Sebastian Panneck (director), Christoph Willumeit (writer), Fabian Diering (producer), Sebastian Panneck (producer), Michael Ferwagner (composer), Yann Philippe Blumers (cinematographer), Johannes Bock (editor), Ulrike Müller (casting_director), Kai Bagsik (production_designer)"
tt0861747,Zenitram,Zenitram,0,2010,103,"Action,Adventure,Comedy",4,114,"Juan Minujín (actor), Juan Minujín (actor), Verónica Sánchez (actress), Jordi Mollà (actor), Luis Luque (actor), Steven Bauer (actor), Edda Bustamante (actress), Sandra Ballesteros (actress), José María Muscari (actor), Miriam Odorico (actress), Dario Tangelson (actor), Luis Barone (director), Luis Barone (writer), Juan Sasturain (writer), Jesús de la Vega (writer), Oscar Marcos Azar (producer), Luis Barone (producer), Tomás Cimadevilla (producer), Mono Morello (composer), Nicolás Posse (composer), José Guerra (cinematographer), Fernando Pardo (editor), Martín Oesterheld (production_designer)"
tt0872230,My Soul to Take,My Soul to Take,0,2010,107,"Horror,Mystery,Thriller",4.8,22545,"Max Thieriot (actor), John Magaro (actor), Denzel Whitaker (actor), Zena Grey (actress), Nick Lashaway (actor), Paulina Olszynski (actress), Jeremy Chu (actor), Emily Meade (actress), Raúl Esparza (actor), Jessica Hecht (actress), Wes Craven (director), Wes Craven (writer), Wes Craven (producer), Anthony Katagas (producer), Iya Labunka (producer), Brent Paxton (producer), Marco Beltrami (composer), Petra Korner (cinematographer), Peter McNulty (editor), Avy Kaufman (casting_director), Adam Stockhausen (production_designer)"
tt0988655,A Flat,A Flat,0,2010,103,"Drama,Horror,Thriller",4.4,252,"Jimmy Shergill (actor), Sanjay Suri (actor), Hazel Croney (actress), Kaveri Jha (actress), Sachin Khedekar (actor), Nassar Abdulla (actor), Bhagwan Tiwari (actor), Saurabh Dubey (actor), Mangala Kenkre (actress), Akshita Sharma (actress), Hemant Madhukar (director), Hemant Madhukar (writer), Ajay Monga (writer), Anjum Rizvi (producer), Raaj Varma (producer), Bappa Lahiri (composer), Raju Singh (composer), Manoj Shaw (cinematographer), Bunty Nagi (editor)"
tt0938283,The Last Airbender,The Last Airbender,0,2010,103,"Action,Adventure,Family",3.9,180868,"Noah Ringer (actor), Nicola Peltz Beckham (actress), Jackson Rathbone (actor), Dev Patel (actor), Shaun Toub (actor), Aasif Mandvi (actor), Cliff Curtis (actor), Seychelle Gabriel (actress), Katharine Houghton (actress), Francis Guinan (actor), M. Night Shyamalan (director), M. Night Shyamalan (writer), Frank Marshall (producer), Sam Mercer (producer), M. Night Shyamalan (producer), James Newton Howard (composer), Andrew Lesnie (cinematographer), Conrad Buff IV (editor), Douglas Aibel (casting_director), Philip Messina (production_designer)"
tt0975738,Sinatra Club,Sinatra Club,0,2010,88,"Action,Biography,Crime",4.6,922,"Jason Gedrick (actor), Danny Nucci (actor), Mark Belasco (actor), Michael Nouri (actor), Ellen Hollman (actress), Andy Davoli (actor), Joey Lawrence (actor), Jeremy Luke (actor), Adam Gifford (actor), Brooke Lewis Bellas (actress), James Quattrochi (director), Salvatore Polisi (writer), Marie Adler (producer), Brooke Lewis Bellas (producer), Warren Ostergard (producer), Debrah Polisi (producer), Jerry Deaton (composer), Jeff Baustert (cinematographer), David A. Davidson (editor), Lorna Johnson (casting_director), Peter Cordova (production_designer)"
tt0423474,Venus & Vegas,Venus & Vegas,0,2010,95,"Action,Comedy,Crime",4,711,"Donald Faison (actor), Eddie Kaye Thomas (actor), Eddie Guerra (actor), Abraham Benrubi (actor), Jaime Pressly (actress), Molly Sims (actress), Roselyn Sanchez (actress), Florence Henderson (actress), Jon Polito (actor), Paul Ben-Victor (actor), Demian Lichtenstein (director), Eddie Guerra (writer), Eddie Guerra (producer), Demian Lichtenstein (producer), Luis Moro (producer), Andrew Gross (composer), James Chressanthis (cinematographer), Dave Hagen (editor), Miklos Wright (editor), Marilee Lear (casting_director), Monika Mikkelsen (casting_director), Mary Vernieu (casting_director), Robert de Vico (production_designer)"
tt0469094,Harlem Hostel,Harlem Hostel,0,2010,81,"Comedy,Drama",3.8,158,"Julissa Bermudez (actress), Celinez Bosque (actress), Judy Courtland (actress), Lloyd DeLeon (actor), Lloyd DeLeon (actor), Danny A. Gonzales (actor), Steven Leon (actor), Angelo Lozada (actor), Nestor Miranda (actor), Dawn Noel (actress), Ramón Rodríguez (actor), Nestor Miranda (director), Nestor Miranda (writer), Diana Duque (producer), Nestor Miranda (producer), Rosino Serrano (composer), Salvador Bolivar (cinematographer), Jason Cuadrado (editor)"
tt0460778,Drunkboat,Drunkboat,0,2010,98,Drama,4.8,745,"John Malkovich (actor), John Goodman (actor), Jacob Zachar (actor), Brian Deneen (actor), Skipp Sudduth (actor), Jim Ortlieb (actor), Dana Delany (actress), Steve Haggard (actor), Bryce Pegelow (actor), Christina Clark (actress), Bob Meyer (director), Randy Buescher (writer), Bob Meyer (writer), Steven A. Jones (producer), Daniel J. Walker (producer), Marc Ribot (composer), Lisa Rinzler (cinematographer), Mario Battistel (editor), Michael Rafferty (editor), Matt Miller (casting_director), Mickie Paskal (casting_director), Jennifer Rudnicke (casting_director), Richard Hoover (production_designer)"
tt0419692,Disconnect,Disconnect,0,2010,112,"Drama,Mystery,Sci-Fi",4.5,294,"Steffany Huckaby (actress), Amanda Troop (actress), Eddie Jones (actor), Holmes Osborne (actor), Michael Muhney (actor), Tami Erin (actress), Curtis Pettijohn (actor), Devorah Eizikovic Richards (actress), Will Zahrn (actor), Karla Strum (actress), Robin Christian (director), Robin Christian (writer), Robin Christian (producer), Kurt Kelly (producer), Alan Williams (composer), John Luker (cinematographer), Kenny Gilbreath (editor), Wesley Tabayoyong II (production_designer)"
tt0443331,Milenge Milenge,Milenge Milenge,0,2010,109,"Drama,Romance",4,2124,"Kareena Kapoor (actress), Shahid Kapoor (actor), Aarti Chhabria (actress), Delnaaz Irani (actress), Satish Shah (actor), Tanaaz Irani (actress), Vijay Kashyap (actor), Satish Kaushik (actor), Sarfaraz Khan (actor), Kirron Kher (actress), Satish Kaushik (director), Shiraz Ahmed (writer), Boney Kapoor (producer), Sanjoy Chowdhury (composer), Himesh Reshammiya (composer), Sethu Sriram (cinematographer), Sanjay Verma (editor)"
tt0858411,2001 Maniacs: Field of Screams,2001 Maniacs: Field of Screams,0,2010,84,"Comedy,Horror",3.1,2764,"Bill Moseley (actor), Lin Shaye (actress), Christa Campbell (actress), Kevin 'ohGr' Ogilvie (actor), Andrea Leon (actress), Ahmed Best (actor), Katy Johnson Evans (actress), Asa Hope (actress), Alex Luria (actor), Larayia Gaston (actress), Tim Sullivan (director), Chris Kobin (writer), Tim Sullivan (writer), Christopher Tuffin (writer), Mike Greene (producer), Martin Shore (producer), Christopher Tuffin (producer), Patrick Copeland (composer), Clifford Allen Wagner (composer), Michael Karasick (cinematographer), Adam Robitel (editor), Mark Achilles White (production_designer)"
